"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/14/2023","AQS","021100004","3","9.8","ug/m3 LC","52","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/15/2023","AQS","021100004","3","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/16/2023","AQS","021100004","3","0.6","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/17/2023","AQS","021100004","3","2.5","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/18/2023","AQS","021100004","3","4.4","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/19/2023","AQS","021100004","3","4","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/20/2023","AQS","021100004","3","4.6","ug/m3 LC","26","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/21/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/22/2023","AQS","021100004","3","3.3","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/23/2023","AQS","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/24/2023","AQS","021100004","3","4","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/25/2023","AQS","021100004","3","4.2","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/26/2023","AQS","021100004","3","4.8","ug/m3 LC","27","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/27/2023","AQS","021100004","3","7.1","ug/m3 LC","39","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/28/2023","AQS","021100004","3","7.9","ug/m3 LC","44","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/29/2023","AQS","021100004","3","8.5","ug/m3 LC","47","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/30/2023","AQS","021100004","3","5.3","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"03/31/2023","AQS","021100004","3","0.7","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/01/2023","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/02/2023","AQS","021100004","3","3.8","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/03/2023","AQS","021100004","3","5","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/04/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/05/2023","AQS","021100004","3","1.4","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/06/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/07/2023","AQS","021100004","3","2.4","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/08/2023","AQS","021100004","3","2.4","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/09/2023","AQS","021100004","3","1.3","ug/m3 LC","7","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/11/2023","AQS","021100004","3","6.2","ug/m3 LC","34","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/12/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/13/2023","AQS","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/14/2023","AQS","021100004","3","3.5","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/15/2023","AQS","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/16/2023","AQS","021100004","3","5.1","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/17/2023","AQS","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/18/2023","AQS","021100004","3","5.9","ug/m3 LC","33","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/19/2023","AQS","021100004","3","5.6","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/20/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/21/2023","AQS","021100004","3","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/22/2023","AQS","021100004","3","4.4","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/23/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/24/2023","AQS","021100004","3","2.5","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/25/2023","AQS","021100004","3","2.2","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/26/2023","AQS","021100004","3","1.6","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/27/2023","AQS","021100004","3","0.7","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/28/2023","AQS","021100004","3","1.2","ug/m3 LC","7","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/29/2023","AQS","021100004","3","3.3","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"04/30/2023","AQS","021100004","3","3.8","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/01/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/02/2023","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/03/2023","AQS","021100004","3","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/04/2023","AQS","021100004","3","5","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/05/2023","AQS","021100004","3","7.4","ug/m3 LC","41","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/06/2023","AQS","021100004","3","13.1","ug/m3 LC","58","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/07/2023","AQS","021100004","3","10.7","ug/m3 LC","54","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/08/2023","AQS","021100004","3","4.8","ug/m3 LC","27","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/09/2023","AQS","021100004","3","7.3","ug/m3 LC","41","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/10/2023","AQS","021100004","3","4.8","ug/m3 LC","27","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/11/2023","AQS","021100004","3","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/12/2023","AQS","021100004","3","0.9","ug/m3 LC","5","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/13/2023","AQS","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/14/2023","AQS","021100004","3","3.9","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/15/2023","AQS","021100004","3","5.7","ug/m3 LC","32","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/16/2023","AQS","021100004","3","5.4","ug/m3 LC","30","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/17/2023","AQS","021100004","3","5.6","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/18/2023","AQS","021100004","3","6.3","ug/m3 LC","35","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/19/2023","AQS","021100004","3","5.6","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/20/2023","AQS","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/21/2023","AQS","021100004","3","4.6","ug/m3 LC","26","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/22/2023","AQS","021100004","3","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/23/2023","AQS","021100004","3","5","ug/m3 LC","28","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/24/2023","AQS","021100004","3","4.4","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/25/2023","AQS","021100004","3","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/26/2023","AQS","021100004","3","2.2","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/27/2023","AQS","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/28/2023","AQS","021100004","3","1.5","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/29/2023","AQS","021100004","3","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/30/2023","AQS","021100004","3","0.7","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"05/31/2023","AQS","021100004","3","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/01/2023","AQS","021100004","3","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/02/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/03/2023","AQS","021100004","3","5.2","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/04/2023","AQS","021100004","3","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/05/2023","AQS","021100004","3","3.5","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/06/2023","AQS","021100004","3","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/07/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/08/2023","AQS","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/09/2023","AQS","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/10/2023","AQS","021100004","3","3.1","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/11/2023","AQS","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/12/2023","AQS","021100004","3","2.3","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/13/2023","AQS","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/14/2023","AQS","021100004","3","6.2","ug/m3 LC","34","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/15/2023","AQS","021100004","3","8.2","ug/m3 LC","46","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/16/2023","AQS","021100004","3","0.9","ug/m3 LC","5","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/17/2023","AQS","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/18/2023","AQS","021100004","3","5.9","ug/m3 LC","33","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/19/2023","AQS","021100004","3","5.4","ug/m3 LC","30","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/20/2023","AQS","021100004","3","6.1","ug/m3 LC","34","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/21/2023","AQS","021100004","3","5.3","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/22/2023","AQS","021100004","3","2.8","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/23/2023","AQS","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/24/2023","AQS","021100004","3","3.8","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/25/2023","AQS","021100004","3","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/26/2023","AQS","021100004","3","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"06/27/2023","AQS","021100004","3","2.3","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
